opportunity_id,sales_agent,manager,regional_office,product,account,deal_stage,engage_date,propensity_to_close,days_in_stage,historical_stage_norm_days,stall_ratio,stalled,risk_score,deal_summary
3T23AW36,James Ascencio,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-06-30,0.6276883681784375,184.0,89.0,2.067415730337079,True,0.42290143708851,"James Ascencio's GTX Plus Basic opportunity has a 63% close propensity and has spent 184 days in Engaging, above the 89-day historical norm; prioritize a next-step check before forecast review."
AW4PSTWR,Rosie Papadopoulos,Cara Losch,East,GTX Basic,Ron-tech,Engaging,2017-06-25,0.6426395311532233,189.0,87.0,2.1724137931034484,True,0.4223705116469566,"Rosie Papadopoulos's GTX Basic opportunity has a 64% close propensity and has spent 189 days in Engaging, above the 87-day historical norm; prioritize a next-step check before forecast review."
UGB3A3CE,Maureen Marcano,Summer Sewald,West,MG Special,,Engaging,2017-07-04,0.6425358928542426,180.0,84.25,2.136498516320475,True,0.41929528982278386,"Maureen Marcano's MG Special opportunity has a 64% close propensity and has spent 180 days in Engaging, above the 84-day historical norm; prioritize a next-step check before forecast review."
54OH0061,Maureen Marcano,Summer Sewald,West,GTX Pro,,Engaging,2017-06-19,0.6764294510011951,195.0,82.0,2.3780487804878048,True,0.4184001251419061,"Maureen Marcano's GTX Pro opportunity has a 68% close propensity and has spent 195 days in Engaging, above the 82-day historical norm; prioritize a next-step check before forecast review."
81PWOUF0,Maureen Marcano,Summer Sewald,West,GTX Pro,,Engaging,2017-07-06,0.6535757162448864,178.0,82.0,2.1707317073170733,True,0.41511480883106777,"Maureen Marcano's GTX Pro opportunity has a 65% close propensity and has spent 178 days in Engaging, above the 82-day historical norm; prioritize a next-step check before forecast review."
M2A8EY5Q,Hayden Neloms,Celia Rouche,West,GTX Plus Pro,,Engaging,2017-07-16,0.6337842763163624,168.0,84.0,2.0,True,0.4130402203943645,"Hayden Neloms's GTX Plus Pro opportunity has a 63% close propensity and has spent 168 days in Engaging, above the 84-day historical norm; prioritize a next-step check before forecast review."
WA4TPQ5U,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,Zoomit,Engaging,2017-06-13,0.6760783076932703,201.0,89.0,2.258426966292135,True,0.4081614595499361,"Maureen Marcano's GTX Plus Basic opportunity has a 68% close propensity and has spent 201 days in Engaging, above the 89-day historical norm; prioritize a next-step check before forecast review."
0T2CY70E,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-22,0.44914054103291706,162.0,84.0,1.9285714285714286,False,0.526808648328604,"Lajuana Vencill's MG Advanced opportunity has a 45% close propensity and has spent 162 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
YCQTM2BQ,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-25,0.4522061742335252,159.0,84.0,1.8928571428571428,False,0.5216909867482086,"Lajuana Vencill's MG Advanced opportunity has a 45% close propensity and has spent 159 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
KPH05GU8,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,The New York Inquirer,Engaging,2017-07-26,0.4522061742335252,158.0,84.0,1.880952380952381,False,0.520649320081542,"Lajuana Vencill's MG Advanced opportunity has a 45% close propensity and has spent 158 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
VBB0LCEN,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-26,0.4522061742335252,158.0,84.0,1.880952380952381,False,0.520649320081542,"Lajuana Vencill's MG Advanced opportunity has a 45% close propensity and has spent 158 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
JH643YRI,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,Umbrella Corporation,Engaging,2017-07-25,0.4561666017495959,159.0,84.0,1.8928571428571428,False,0.5191167088627627,"Lajuana Vencill's MG Advanced opportunity has a 46% close propensity and has spent 159 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
EMH2I8XE,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,Acme Corporation,Engaging,2017-07-31,0.4522061742335252,153.0,84.0,1.8214285714285714,False,0.5154409867482086,"Lajuana Vencill's MG Advanced opportunity has a 45% close propensity and has spent 153 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
UBO7V799,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-31,0.4522061742335252,153.0,84.0,1.8214285714285714,False,0.5154409867482086,"Lajuana Vencill's MG Advanced opportunity has a 45% close propensity and has spent 153 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
OD895EQM,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Pro,,Engaging,2017-07-26,0.47818161753274196,158.0,80.0,1.975,False,0.5119944486037177,"Lajuana Vencill's GTX Plus Pro opportunity has a 48% close propensity and has spent 158 days in Engaging, near the 80-day historical norm; prioritize a next-step check before forecast review."
LDQITW5C,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,Acme Corporation,Engaging,2017-08-03,0.45580055830852767,150.0,84.0,1.7857142857142858,False,0.509979637099457,"Lajuana Vencill's MG Advanced opportunity has a 46% close propensity and has spent 150 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
PDMZ1I99,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,Globex Corporation,Engaging,2017-08-06,0.45627001598680617,147.0,84.0,1.75,False,0.506549489608576,"Lajuana Vencill's MG Advanced opportunity has a 46% close propensity and has spent 147 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
LORMJLTE,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,Konmatfix,Engaging,2017-07-19,0.48089540259330543,165.0,87.0,1.896551724137931,False,0.5033662641764205,"Lajuana Vencill's GTX Plus Basic opportunity has a 48% close propensity and has spent 165 days in Engaging, near the 87-day historical norm; prioritize a next-step check before forecast review."
I2ESAAIK,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,,Engaging,2017-07-22,0.4777884539162932,162.0,87.0,1.8620689655172413,False,0.5023685394371681,"Lajuana Vencill's GTX Plus Basic opportunity has a 48% close propensity and has spent 162 days in Engaging, near the 87-day historical norm; prioritize a next-step check before forecast review."
HIVUC1C4,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-19,0.48860834824748933,165.0,85.0,1.9411764705882353,False,0.5022575148156025,"Lajuana Vencill's MG Special opportunity has a 49% close propensity and has spent 165 days in Engaging, near the 85-day historical norm; prioritize a next-step check before forecast review."
VJ9K12PY,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,,Engaging,2017-07-21,0.4882146325574511,163.0,85.0,1.9176470588235295,False,0.5004546064847156,"Lajuana Vencill's MG Special opportunity has a 49% close propensity and has spent 163 days in Engaging, near the 85-day historical norm; prioritize a next-step check before forecast review."
7W9S4DCZ,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,Dalttechnology,Engaging,2017-07-28,0.4817262124006619,156.0,85.0,1.8352941176470587,False,0.49746619723368746,"Lajuana Vencill's MG Special opportunity has a 48% close propensity and has spent 156 days in Engaging, near the 85-day historical norm; prioritize a next-step check before forecast review."
EZDMNAK8,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,Plussunin,Engaging,2017-08-14,0.45887378239889787,139.0,84.0,1.6547619047619047,False,0.49652370810738305,"Lajuana Vencill's MG Advanced opportunity has a 46% close propensity and has spent 139 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
2CZUU9E0,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-22,0.4777884539162932,162.0,90.25,1.7950138504155124,False,0.49650121686576676,"Lajuana Vencill's GTX Basic opportunity has a 48% close propensity and has spent 162 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
E3Z74U5K,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-24,0.4767878023845447,160.0,90.25,1.7728531855955678,False,0.49521258218965813,"Lajuana Vencill's GTX Basic opportunity has a 48% close propensity and has spent 160 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
HHWZEWDV,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,,Engaging,2017-07-31,0.4767878023845447,153.0,87.0,1.7586206896551724,False,0.4939672387948736,"Lajuana Vencill's GTX Plus Basic opportunity has a 48% close propensity and has spent 153 days in Engaging, near the 87-day historical norm; prioritize a next-step check before forecast review."
K6MTPSB5,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-23,0.4825287384589334,161.0,90.25,1.7839335180055402,False,0.49245050282717806,"Lajuana Vencill's GTX Basic opportunity has a 48% close propensity and has spent 161 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
D2QPN9LN,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-23,0.4825287384589334,161.0,90.25,1.7839335180055402,False,0.49245050282717806,"Lajuana Vencill's GTX Basic opportunity has a 48% close propensity and has spent 161 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
XV41LZYE,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-28,0.4777884539162932,156.0,90.25,1.7285318559556786,False,0.4906840423505313,"Lajuana Vencill's GTX Basic opportunity has a 48% close propensity and has spent 156 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
0RI2I8ZL,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-28,0.4777884539162932,156.0,90.25,1.7285318559556786,False,0.4906840423505313,"Lajuana Vencill's GTX Basic opportunity has a 48% close propensity and has spent 156 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
SPMQ0BHA,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-29,0.4777884539162932,155.0,90.25,1.7174515235457064,False,0.48971451326465876,"Lajuana Vencill's GTX Basic opportunity has a 48% close propensity and has spent 155 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
5W29OCB8,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,Bioholding,Engaging,2017-07-30,0.4906552687440009,154.0,85.0,1.811764705882353,False,0.4896034870811053,"Lajuana Vencill's MG Special opportunity has a 49% close propensity and has spent 154 days in Engaging, near the 85-day historical norm; prioritize a next-step check before forecast review."
WU81R3XH,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-31,0.4767878023845447,153.0,90.25,1.6952908587257618,False,0.48842587858855013,"Lajuana Vencill's GTX Basic opportunity has a 48% close propensity and has spent 153 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
GZ6SFRAT,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,Hottechi,Engaging,2017-07-25,0.5029474728893382,159.0,85.0,1.8705882352941177,False,0.4867606132101655,"Lajuana Vencill's MG Special opportunity has a 50% close propensity and has spent 159 days in Engaging, near the 85-day historical norm; prioritize a next-step check before forecast review."
UHIIYU2J,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-07-30,0.4825287384589334,154.0,90.25,1.706371191135734,False,0.48566379922607,"Lajuana Vencill's GTX Basic opportunity has a 48% close propensity and has spent 154 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
ERTQ4SN3,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,Zumgoity,Engaging,2017-07-29,0.49995460380832085,155.0,85.0,1.8235294117647058,False,0.4845883310540032,"Lajuana Vencill's MG Special opportunity has a 50% close propensity and has spent 155 days in Engaging, near the 85-day historical norm; prioritize a next-step check before forecast review."
YE7F777U,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-08-01,0.49076860168477876,152.0,90.25,1.6842105263157894,False,0.4783688299575254,"Lajuana Vencill's GTX Basic opportunity has a 49% close propensity and has spent 152 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
3BA9OPGY,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,,Engaging,2017-08-03,0.5022088824876811,150.0,85.0,1.7647058823529411,False,0.47797599108888955,"Lajuana Vencill's MG Special opportunity has a 50% close propensity and has spent 150 days in Engaging, near the 85-day historical norm; prioritize a next-step check before forecast review."
V3G1HBTZ,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Nam-zim,Engaging,2017-07-28,0.4974287026449185,156.0,90.25,1.7285318559556786,False,0.47791788067692487,"Lajuana Vencill's GTX Basic opportunity has a 50% close propensity and has spent 156 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
CPOA6FVA,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-08-04,0.491771016453656,149.0,90.25,1.6509695290858726,False,0.4748086731001375,"Lajuana Vencill's GTX Basic opportunity has a 49% close propensity and has spent 149 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
2KWJIZX6,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,,Engaging,2017-08-10,0.491771016453656,143.0,87.0,1.6436781609195403,False,0.4741706783855834,"Lajuana Vencill's GTX Plus Basic opportunity has a 49% close propensity and has spent 143 days in Engaging, near the 87-day historical norm; prioritize a next-step check before forecast review."
FS60AX8A,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-08-08,0.49076860168477876,145.0,90.25,1.6066481994459834,False,0.47158212635641733,"Lajuana Vencill's GTX Basic opportunity has a 49% close propensity and has spent 145 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
EVXPG3V5,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,The New York Inquirer,Engaging,2017-08-09,0.4906022359867199,144.0,90.25,1.5955678670360112,False,0.470720734974283,"Lajuana Vencill's GTX Basic opportunity has a 49% close propensity and has spent 144 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
XGHMOHYQ,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-08-15,0.49076860168477876,138.0,90.25,1.5290858725761773,False,0.4647954227553093,"Lajuana Vencill's GTX Basic opportunity has a 49% close propensity and has spent 138 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
DFSFEADV,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-08-13,0.49651812644130233,140.0,90.25,1.551246537396122,False,0.4629972898353142,"Lajuana Vencill's GTX Basic opportunity has a 50% close propensity and has spent 140 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
G7H64S20,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-23,0.5602887019344404,161.0,84.0,1.9166666666666667,False,0.4535206770759471,"Anna Snelling's MG Advanced opportunity has a 56% close propensity and has spent 161 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
E9J482PX,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-22,0.5638282983447674,162.0,84.0,1.9285714285714286,False,0.45226160607590116,"Anna Snelling's MG Advanced opportunity has a 56% close propensity and has spent 162 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
EFKPYBI9,Gladys Colclough,Melvin Marxen,Central,MG Advanced,Xx-holding,Engaging,2017-07-26,0.5595046187790963,158.0,84.0,1.880952380952381,False,0.45090533112692077,"Gladys Colclough's MG Advanced opportunity has a 56% close propensity and has spent 158 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
COSC7XVA,Gladys Colclough,Melvin Marxen,Central,MG Advanced,,Engaging,2017-07-21,0.5690305036144638,163.0,84.0,1.9404761904761905,False,0.44992183931726515,"Gladys Colclough's MG Advanced opportunity has a 57% close propensity and has spent 163 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
E2KGQVEO,Daniell Hammack,Rocco Neubert,East,MG Advanced,,Engaging,2017-07-06,0.5740933051847464,178.0,90.0,1.9777777777777779,False,0.4498949071854703,"Daniell Hammack's MG Advanced opportunity has a 57% close propensity and has spent 178 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
K7056XS7,Rosie Papadopoulos,Cara Losch,East,MG Advanced,Kinnamplus,Engaging,2017-07-05,0.5766608556248936,179.0,90.0,1.988888888888889,False,0.449198221621597,"Rosie Papadopoulos's MG Advanced opportunity has a 58% close propensity and has spent 179 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
MLD3WEJC,Moses Frase,Dustin Brinkmann,Central,MG Advanced,Xx-holding,Engaging,2017-07-25,0.5658063626125247,159.0,84.0,1.8928571428571428,False,0.44785086430185894,"Moses Frase's MG Advanced opportunity has a 57% close propensity and has spent 159 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
4DLY9ZDH,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Dalttechnology,Engaging,2017-07-25,0.5664109938411662,159.0,84.0,1.8928571428571428,False,0.447457854003242,"Anna Snelling's MG Advanced opportunity has a 57% close propensity and has spent 159 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
7LD79NYD,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,,Engaging,2017-07-19,0.5760745005491534,165.0,84.0,1.9642857142857142,False,0.44742657464305025,"Marty Freudenburg's MG Advanced opportunity has a 58% close propensity and has spent 165 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
4OYGRQGO,Kami Bicknell,Summer Sewald,West,MG Advanced,,Engaging,2017-07-29,0.5740933051847464,155.0,80.0,1.9375,False,0.4463706016299148,"Kami Bicknell's MG Advanced opportunity has a 57% close propensity and has spent 155 days in Engaging, near the 80-day historical norm; prioritize a next-step check before forecast review."
X9HFP474,Daniell Hammack,Rocco Neubert,East,GTX Basic,Dontechi,Engaging,2017-07-12,0.5805825908543885,172.0,87.0,1.9770114942528736,False,0.44560982169177393,"Daniell Hammack's GTX Basic opportunity has a 58% close propensity and has spent 172 days in Engaging, near the 87-day historical norm; prioritize a next-step check before forecast review."
B1ZN2CFP,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-29,0.5638282983447674,155.0,84.0,1.8452380952380953,False,0.44496993940923446,"Anna Snelling's MG Advanced opportunity has a 56% close propensity and has spent 155 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
LXS3Z82E,Niesha Huffines,Melvin Marxen,Central,MG Advanced,,Engaging,2017-07-23,0.573809038915403,161.0,84.0,1.9166666666666667,False,0.4447324580383214,"Niesha Huffines's MG Advanced opportunity has a 57% close propensity and has spent 161 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
82K9NWKO,Gladys Colclough,Melvin Marxen,Central,MG Advanced,,Engaging,2017-07-27,0.5690305036144638,157.0,84.0,1.869047619047619,False,0.44367183931726517,"Gladys Colclough's MG Advanced opportunity has a 57% close propensity and has spent 157 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
8AK3KGFA,Gladys Colclough,Melvin Marxen,Central,MG Advanced,,Engaging,2017-07-25,0.5722373250142446,159.0,84.0,1.8928571428571428,False,0.44367073874074103,"Gladys Colclough's MG Advanced opportunity has a 57% close propensity and has spent 159 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
TTKPNDTP,Versie Hillebrand,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-22,0.5779077983154282,162.0,84.0,1.9285714285714286,False,0.44310993109497165,"Versie Hillebrand's MG Advanced opportunity has a 58% close propensity and has spent 162 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
VV6T07G4,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,,Engaging,2017-07-24,0.5760745005491534,160.0,84.0,1.9047619047619047,False,0.442218241309717,"Darcel Schlecht's MG Advanced opportunity has a 58% close propensity and has spent 160 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
WLDFQR7Z,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Bubba Gump,Engaging,2017-07-21,0.5809834226654599,163.0,84.0,1.9404761904761905,False,0.44215244193411773,"Darcel Schlecht's MG Advanced opportunity has a 58% close propensity and has spent 163 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
R69OYH4Z,Vicki Laflamme,Celia Rouche,West,GTX Pro,Umbrella Corporation,Engaging,2017-07-21,0.5887148355417244,163.0,82.0,1.9878048780487805,False,0.44126828372714744,"Vicki Laflamme's GTX Pro opportunity has a 59% close propensity and has spent 163 days in Engaging, near the 82-day historical norm; prioritize a next-step check before forecast review."
XFCKQ7RI,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,,Engaging,2017-07-25,0.5760745005491534,159.0,84.0,1.8928571428571428,False,0.44117657464305027,"Darcel Schlecht's MG Advanced opportunity has a 58% close propensity and has spent 159 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
8TD2LLOF,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,,Engaging,2017-07-26,0.5760745005491534,158.0,84.0,1.880952380952381,False,0.44013490797638366,"Darcel Schlecht's MG Advanced opportunity has a 58% close propensity and has spent 158 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
PNISVWNN,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Scotfind,Engaging,2017-07-21,0.584454021797795,163.0,84.0,1.9404761904761905,False,0.4398965524980999,"Darcel Schlecht's MG Advanced opportunity has a 58% close propensity and has spent 163 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
JOLNKYNH,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-22,0.5832752335269921,162.0,84.0,1.9285714285714286,False,0.4396210982074551,"Moses Frase's MG Advanced opportunity has a 58% close propensity and has spent 162 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
TV2M081C,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-22,0.5832752335269921,162.0,84.0,1.9285714285714286,False,0.4396210982074551,"Moses Frase's MG Advanced opportunity has a 58% close propensity and has spent 162 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
SJGOQMLT,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-22,0.5832752335269921,162.0,84.0,1.9285714285714286,False,0.4396210982074551,"Moses Frase's MG Advanced opportunity has a 58% close propensity and has spent 162 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
SZS2IPM3,Versie Hillebrand,Dustin Brinkmann,Central,MG Advanced,Doncon,Engaging,2017-07-24,0.5804691577256726,160.0,84.0,1.9047619047619047,False,0.4393617141449795,"Versie Hillebrand's MG Advanced opportunity has a 58% close propensity and has spent 160 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
O8C2G4G2,Cassey Cress,Rocco Neubert,East,MG Advanced,,Engaging,2017-07-17,0.5766608556248936,167.0,90.0,1.8555555555555556,False,0.43753155495493035,"Cassey Cress's MG Advanced opportunity has a 58% close propensity and has spent 167 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
WOO9JXOQ,Gladys Colclough,Melvin Marxen,Central,MG Advanced,Sumace,Engaging,2017-07-31,0.5722373250142446,153.0,84.0,1.8214285714285714,False,0.437420738740741,"Gladys Colclough's MG Advanced opportunity has a 57% close propensity and has spent 153 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
RN7M3757,Versie Hillebrand,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-30,0.5743962124581684,154.0,84.0,1.8333333333333333,False,0.4370591285688572,"Versie Hillebrand's MG Advanced opportunity has a 57% close propensity and has spent 154 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
N9GIC5PC,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,,Engaging,2017-07-27,0.591930797784381,157.0,80.0,1.9625,False,0.4369637314401524,"Anna Snelling's GTX Plus Pro opportunity has a 59% close propensity and has spent 157 days in Engaging, near the 80-day historical norm; prioritize a next-step check before forecast review."
1T5WFCEJ,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,,Engaging,2017-07-27,0.591930797784381,157.0,80.0,1.9625,False,0.4369637314401524,"Anna Snelling's GTX Plus Pro opportunity has a 59% close propensity and has spent 157 days in Engaging, near the 80-day historical norm; prioritize a next-step check before forecast review."
0KRVN3V5,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Hatfan,Engaging,2017-07-21,0.5899673595856422,163.0,84.0,1.9404761904761905,False,0.43631288293599924,"Anna Snelling's MG Advanced opportunity has a 59% close propensity and has spent 163 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
R7H0M07R,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,,Engaging,2017-07-27,0.5809834226654599,157.0,84.0,1.869047619047619,False,0.43590244193411776,"Darcel Schlecht's MG Advanced opportunity has a 58% close propensity and has spent 157 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
JQ5AOYQ8,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,,Engaging,2017-07-27,0.5809834226654599,157.0,84.0,1.869047619047619,False,0.43590244193411776,"Darcel Schlecht's MG Advanced opportunity has a 58% close propensity and has spent 157 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
DMG5EOFC,Violet Mclelland,Cara Losch,East,MG Advanced,Lexiqvolax,Engaging,2017-07-19,0.5766608556248936,165.0,90.0,1.8333333333333333,False,0.4355871105104859,"Violet Mclelland's MG Advanced opportunity has a 58% close propensity and has spent 165 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
0TC6I9SJ,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,Dontechi,Engaging,2017-07-24,0.5835689253177971,160.0,85.0,1.8823529411764706,False,0.4353860808963731,"Darcel Schlecht's GTX Pro opportunity has a 58% close propensity and has spent 160 days in Engaging, near the 85-day historical norm; prioritize a next-step check before forecast review."
T0TDA2O1,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,,Engaging,2017-07-29,0.591930797784381,155.0,80.0,1.9375,False,0.4347762314401524,"Anna Snelling's GTX Plus Pro opportunity has a 59% close propensity and has spent 155 days in Engaging, near the 80-day historical norm; prioritize a next-step check before forecast review."
CMW6IQJI,Niesha Huffines,Melvin Marxen,Central,MG Advanced,Faxquote,Engaging,2017-07-25,0.587063067779272,159.0,84.0,1.8928571428571428,False,0.4340340059434732,"Niesha Huffines's MG Advanced opportunity has a 59% close propensity and has spent 159 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
P3K1DVYB,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-26,0.5858273648135385,158.0,84.0,1.880952380952381,False,0.4337955462045333,"Moses Frase's MG Advanced opportunity has a 59% close propensity and has spent 158 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
BB1PRS3T,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Engaging,2017-07-26,0.5858273648135385,158.0,84.0,1.880952380952381,False,0.4337955462045333,"Moses Frase's MG Advanced opportunity has a 59% close propensity and has spent 158 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
7A3R2M9T,Vicki Laflamme,Celia Rouche,West,GTX Plus Pro,Sonron,Engaging,2017-07-17,0.6005904435883033,167.0,84.0,1.9880952380952381,False,0.43357454500093623,"Vicki Laflamme's GTX Plus Pro opportunity has a 60% close propensity and has spent 167 days in Engaging, near the 84-day historical norm; prioritize a next-step check before forecast review."
